0 0.00000 0.501000000 0.000000000
1 0.01047 0.500973857 -0.004974487
2 0.02094 0.500896201 -0.009838388
3 0.03142 0.500768189 -0.014591530
4 0.04189 0.500590983 -0.019233758
5 0.05236 0.500365746 -0.023764934
6 0.06283 0.500093640 -0.028184932
7 0.07330 0.499775831 -0.032493645
8 0.08378 0.499413483 -0.036690979
9 0.09425 0.499007766 -0.040776858
10 0.10472 0.498559844 -0.044751218
11 0.11519 0.498070888 -0.048614014
12 0.12566 0.497542064 -0.052365214
13 0.13614 0.496974543 -0.056004801
14 0.14661 0.496369492 -0.059532775
15 0.15708 0.495728081 -0.062949149
16 0.16755 0.495051478 -0.066253954
17 0.17802 0.494340851 -0.069447232
18 0.18850 0.493597367 -0.072529044
19 0.19897 0.492822195 -0.075499463
20 0.20944 0.492016499 -0.078358579
21 0.21991 0.491181445 -0.081106495
22 0.23038 0.490318196 -0.083743330
23 0.24086 0.489427916 -0.086269218
24 0.25133 0.488511765 -0.088684306
25 0.26180 0.487570902 -0.090988758
26 0.27227 0.486606486 -0.093182751
27 0.28274 0.485619672 -0.095266476
28 0.29322 0.484611614 -0.097240141
29 0.30369 0.483583463 -0.099103966
30 0.31416 0.482536368 -0.100858187
31 0.32463 0.481471475 -0.102503053
32 0.33510 0.480389930 -0.104038828
33 0.34558 0.479292871 -0.105465791
34 0.35605 0.478181438 -0.106784235
35 0.36652 0.477056765 -0.107994465
36 0.37699 0.475919984 -0.109096803
37 0.38746 0.474772222 -0.110091584
38 0.39794 0.473614605 -0.110979157
39 0.40841 0.472448253 -0.111759885
40 0.41888 0.471274283 -0.112434144
41 0.42935 0.470093809 -0.113002325
42 0.43982 0.468907937 -0.113464832
43 0.45029 0.467717774 -0.113822084
44 0.46077 0.466524419 -0.114074513
45 0.47124 0.465328967 -0.114222563
46 0.48171 0.464132510 -0.114266694
47 0.49218 0.462936132 -0.114207378
48 0.50265 0.461740916 -0.114045102
49 0.51313 0.460547935 -0.113780363
50 0.52360 0.459358261 -0.113413675
51 0.53407 0.458172959 -0.112945563
52 0.54454 0.456993087 -0.112376566
53 0.55501 0.455819700 -0.111707236
54 0.56549 0.454653844 -0.110938137
55 0.57596 0.453496563 -0.110069848
56 0.58643 0.452348891 -0.109102957
57 0.59690 0.451211858 -0.108038069
58 0.60737 0.450086487 -0.106875800
59 0.61785 0.448973794 -0.105616777
60 0.62832 0.447874790 -0.104261642
61 0.63879 0.446790477 -0.102811047
62 0.64926 0.445721851 -0.101265659
63 0.65973 0.444669902 -0.099626153
64 0.67021 0.443635612 -0.097893221
65 0.68068 0.442619955 -0.096067564
66 0.69115 0.441623899 -0.094149895
67 0.70162 0.440648403 -0.092140940
68 0.71209 0.439694420 -0.090041435
69 0.72257 0.438762893 -0.087852129
70 0.73304 0.437854760 -0.085573782
71 0.74351 0.436970948 -0.083207165
72 0.75398 0.436112378 -0.080753061
73 0.76445 0.435279962 -0.078212263
74 0.77493 0.434474604 -0.075585576
75 0.78540 0.433697199 -0.072873815
76 0.79587 0.432948633 -0.070077806
77 0.80634 0.432229784 -0.067198386
78 0.81681 0.431541521 -0.064236402
79 0.82729 0.430884705 -0.061192712
80 0.83776 0.430260186 -0.058068184
81 0.84823 0.429668807 -0.054863695
82 0.85870 0.429111400 -0.051580133
83 0.86917 0.428588788 -0.048218396
84 0.87965 0.428101786 -0.044779391
85 0.89012 0.427651197 -0.041264034
86 0.90059 0.427237817 -0.037673253
87 0.91106 0.426862430 -0.034007982
88 0.92153 0.426525812 -0.030269166
89 0.93201 0.426228728 -0.026457758
90 0.94248 0.425971932 -0.022574720
91 0.95295 0.425756171 -0.018621024
92 0.96342 0.425582178 -0.014597647
93 0.97389 0.425450678 -0.010505579
94 0.98437 0.425362386 -0.006345815
95 0.99484 0.425318004 -0.002119358
96 1.00531 0.425318227 0.002172780
97 1.01578 0.425363737 0.006529581
98 1.02625 0.425455205 0.010950016
99 1.03673 0.425593292 0.015433053
100 1.04720 0.425778649 0.019977651
101 1.05767 0.426011914 0.024582761
102 1.06814 0.426293716 0.029247328
103 1.07861 0.426624673 0.033970291
104 1.08909 0.427005389 0.038750582
105 1.09956 0.427436459 0.043587128
106 1.11003 0.427918468 0.048478847
107 1.12050 0.428451987 0.053424654
108 1.13097 0.429037576 0.058423457
109 1.14145 0.429675786 0.063474158
110 1.15192 0.430367153 0.068575655
111 1.16239 0.431112204 0.073726841
112 1.17286 0.431911454 0.078926602
113 1.18333 0.432765405 0.084173821
114 1.19381 0.433674548 0.089467375
115 1.20428 0.434639363 0.094806140
116 1.21475 0.435660317 0.100188983
117 1.22522 0.436737866 0.105614771
118 1.23569 0.437872454 0.111082364
119 1.24617 0.439064512 0.116590623
120 1.25664 0.440314460 0.122138400
121 1.26711 0.441622706 0.127724548
122 1.27758 0.442989647 0.133347915
123 1.28805 0.444415664 0.139007348
124 1.29852 0.445901131 0.144701689
125 1.30900 0.447446407 0.150429780
126 1.31947 0.449051839 0.156190460
127 1.32994 0.450717762 0.161982566
128 1.34041 0.452444500 0.167804934
129 1.35088 0.454232362 0.173656396
130 1.36136 0.456081648 0.179535787
131 1.37183 0.457992644 0.185441936
132 1.38230 0.459965624 0.191373677
133 1.39277 0.462000850 0.197329837
134 1.40324 0.464098572 0.203309248
135 1.41372 0.466259026 0.209310739
136 1.42419 0.468482439 0.215333139
137 1.43466 0.470769022 0.221375279
138 1.44513 0.473118977 0.227435988
139 1.45560 0.475532491 0.233514099
140 1.46608 0.478009741 0.239608444
141 1.47655 0.480550891 0.245717855
142 1.48702 0.483156092 0.251841167
143 1.49749 0.485825485 0.257977217
144 1.50796 0.488559195 0.264124843
145 1.51844 0.491357339 0.270282885
146 1.52891 0.494220019 0.276450185
147 1.53938 0.497147326 0.282625590
148 1.54985 0.500139340 0.288807946
149 1.56032 0.503196126 0.294996105
150 1.57080 0.506317740 0.301188921
151 1.58127 0.509504224 0.307385251
152 1.59174 0.512755610 0.313583956
153 1.60221 0.516071916 0.319783903
154 1.61268 0.519453149 0.325983959
155 1.62316 0.522899304 0.332182999
156 1.63363 0.526410366 0.338379900
157 1.64410 0.529986305 0.344573547
158 1.65457 0.533627082 0.350762827
159 1.66504 0.537332645 0.356946634
160 1.67552 0.541102932 0.363123867
161 1.68599 0.544937867 0.369293430
162 1.69646 0.548837365 0.375454234
163 1.70693 0.552801328 0.381605196
164 1.71740 0.556829647 0.387745239
165 1.72788 0.560922203 0.393873294
166 1.73835 0.565078865 0.399988297
167 1.74882 0.569299489 0.406089192
168 1.75929 0.573583924 0.412174931
169 1.76976 0.577932004 0.418244472
170 1.78024 0.582343555 0.424296782
171 1.79071 0.586818391 0.430330836
172 1.80118 0.591356316 0.436345616
173 1.81165 0.595957122 0.442340113
174 1.82212 0.600620591 0.448313327
175 1.83260 0.605346496 0.454264267
176 1.84307 0.610134599 0.460191951
177 1.85354 0.614984650 0.466095406
178 1.86401 0.619896390 0.471973667
179 1.87448 0.624869552 0.477825781
180 1.88496 0.629903855 0.483650804
181 1.89543 0.634999013 0.489447802
182 1.90590 0.640154725 0.495215850
183 1.91637 0.645370685 0.500954037
184 1.92684 0.650646575 0.506661458
185 1.93732 0.655982067 0.512337223
186 1.94779 0.661376827 0.517980450
187 1.95826 0.666830508 0.523590270
188 1.96873 0.672342756 0.529165824
189 1.97920 0.677913208 0.534706265
190 1.98968 0.683541492 0.540210759
191 2.00015 0.689227228 0.545678482
192 2.01062 0.694970025 0.551108623
193 2.02109 0.700769486 0.556500384
194 2.03156 0.706625205 0.561852977
195 2.04204 0.712536767 0.567165629
196 2.05251 0.718503752 0.572437577
197 2.06298 0.724525727 0.577668074
198 2.07345 0.730602256 0.582856383
199 2.08392 0.736732893 0.588001783
200 2.09440 0.742917185 0.593103562
201 2.10487 0.749154670 0.598161026
202 2.11534 0.755444883 0.603173492
203 2.12581 0.761787347 0.608140290
204 2.13628 0.768181581 0.613060764
205 2.14675 0.774627098 0.617934273
206 2.15723 0.781123400 0.622760190
207 2.16770 0.787669988 0.627537899
208 2.17817 0.794266353 0.632266801
209 2.18864 0.800911981 0.636946311
210 2.19911 0.807606351 0.641575855
211 2.20959 0.814348938 0.646154878
212 2.22006 0.821139209 0.650682836
213 2.23053 0.827976627 0.655159200
214 2.24100 0.834860649 0.659583456
215 2.25147 0.841790727 0.663955104
216 2.26195 0.848766307 0.668273659
217 2.27242 0.855786831 0.672538650
218 2.28289 0.862851735 0.676749621
219 2.29336 0.869960452 0.680906131
220 2.30383 0.877112408 0.685007753
221 2.31431 0.884307027 0.689054073
222 2.32478 0.891543728 0.693044696
223 2.33525 0.898821926 0.696979237
224 2.34572 0.906141030 0.700857329
225 2.35619 0.913500449 0.704678617
226 2.36667 0.920899585 0.708442762
227 2.37714 0.928337839 0.712149441
228 2.38761 0.935814607 0.715798342
229 2.39808 0.943329282 0.719389170
230 2.40855 0.950881255 0.722921643
231 2.41903 0.958469913 0.726395496
232 2.42950 0.966094641 0.729810476
233 2.43997 0.973754821 0.733166343
234 2.45044 0.981449834 0.736462875
235 2.46091 0.989179056 0.739699861
236 2.47139 0.996941863 0.742877106
237 2.48186 1.004737628 0.745994427
238 2.49233 1.012565724 0.749051656
239 2.50280 1.020425519 0.752048639
240 2.51327 1.028316383 0.754985234
241 2.52375 1.036237682 0.757861316
242 2.53422 1.044188781 0.760676768
243 2.54469 1.052169047 0.763431492
244 2.55516 1.060177841 0.766125399
245 2.56563 1.068214527 0.768758415
246 2.57611 1.076278467 0.771330478
247 2.58658 1.084369022 0.773841538
248 2.59705 1.092485553 0.776291560
249 2.60752 1.100627421 0.778680520
250 2.61799 1.108793986 0.781008405
251 2.62847 1.116984610 0.783275215
252 2.63894 1.125198651 0.785480963
253 2.64941 1.133435471 0.787625672
254 2.65988 1.141694432 0.789709378
255 2.67035 1.149974893 0.791732128
256 2.68083 1.158276218 0.793693978
257 2.69130 1.166597769 0.795594997
258 2.70177 1.174938908 0.797435266
259 2.71224 1.183299002 0.799214874
260 2.72271 1.191677414 0.800933920
261 2.73319 1.200073512 0.802592517
262 2.74366 1.208486662 0.804190783
263 2.75413 1.216916234 0.805728850
264 2.76460 1.225361598 0.807206856
265 2.77507 1.233822126 0.808624950
266 2.78555 1.242297191 0.809983290
267 2.79602 1.250786168 0.811282043
268 2.80649 1.259288435 0.812521384
269 2.81696 1.267803369 0.813701496
270 2.82743 1.276330353 0.814822571
271 2.83791 1.284868768 0.815884809
272 2.84838 1.293418000 0.816888415
273 2.85885 1.301977435 0.817833606
274 2.86932 1.310546464 0.818720603
275 2.87979 1.319124477 0.819549633
276 2.89027 1.327710869 0.820320933
277 2.90074 1.336305038 0.821034743
278 2.91121 1.344906381 0.821691312
279 2.92168 1.353514301 0.822290893
280 2.93215 1.362128203 0.822833745
281 2.94263 1.370747494 0.823320134
282 2.95310 1.379371584 0.823750329
283 2.96357 1.387999885 0.824124605
284 2.97404 1.396631815 0.824443242
285 2.98451 1.405266791 0.824706523
286 2.99498 1.413904236 0.824914736
287 3.00546 1.422543574 0.825068174
288 3.01593 1.431184233 0.825167133
289 3.02640 1.439825644 0.825211911
290 3.03687 1.448467243 0.825202812
291 3.04734 1.457108465 0.825140139
292 3.05782 1.465748751 0.825024202
293 3.06829 1.474387546 0.824855312
294 3.07876 1.483024297 0.824633779
295 3.08923 1.491658453 0.824359921
296 3.09970 1.500289469 0.824034052
297 3.11018 1.508916802 0.823656492
298 3.12065 1.517539911 0.823227559
299 3.13112 1.526158261 0.822747574
300 3.14159 1.534771319 0.822216858
301 3.15206 1.543378555 0.821635733
302 3.16254 1.551979443 0.821004522
303 3.17301 1.560573460 0.820323547
304 3.18348 1.569160086 0.819593129
305 3.19395 1.577738806 0.818813593
306 3.20442 1.586309108 0.817985258
307 3.21490 1.594870480 0.817108446
308 3.22537 1.603422419 0.816183477
309 3.23584 1.611964420 0.815210671
310 3.24631 1.620495985 0.814190345
311 3.25678 1.629016618 0.813122814
312 3.26726 1.637525826 0.812008395
313 3.27773 1.646023120 0.810847398
314 3.28820 1.654508013 0.809640136
315 3.29867 1.662980022 0.808386917
316 3.30914 1.671438669 0.807088045
317 3.31962 1.679883477 0.805743826
318 3.33009 1.688313971 0.804354559
319 3.34056 1.696729683 0.802920542
320 3.35103 1.705130145 0.801442070
321 3.36150 1.713514892 0.799919433
322 3.37198 1.721883465 0.798352921
323 3.38245 1.730235405 0.796742817
324 3.39292 1.738570256 0.795089401
325 3.40339 1.746887568 0.793392951
326 3.41386 1.755186890 0.791653739
327 3.42434 1.763467777 0.789872034
328 3.43481 1.771729784 0.788048099
329 3.44528 1.779972471 0.786182195
330 3.45575 1.788195400 0.784274578
331 3.46622 1.796398135 0.782325496
332 3.47670 1.804580243 0.780335197
333 3.48717 1.812741294 0.778303921
334 3.49764 1.820880860 0.776231904
335 3.50811 1.828998515 0.774119377
336 3.51858 1.837093837 0.771966565
337 3.52906 1.845166405 0.769773688
338 3.53953 1.853215801 0.767540961
339 3.55000 1.861241607 0.765268592
340 3.56047 1.869243411 0.762956787
341 3.57094 1.877220800 0.760605742
342 3.58142 1.885173364 0.758215649
343 3.59189 1.893100696 0.755786695
344 3.60236 1.901002389 0.753319059
345 3.61283 1.908878039 0.750812917
346 3.62330 1.916727244 0.748268435
347 3.63378 1.924549603 0.745685776
348 3.64425 1.932344717 0.743065096
349 3.65472 1.940112190 0.740406544
350 3.66519 1.947851624 0.737710262
351 3.67566 1.955562626 0.734976389
352 3.68614 1.963244803 0.732205054
353 3.69661 1.970897762 0.729396381
354 3.70708 1.978521115 0.726550487
355 3.71755 1.986114471 0.723667483
356 3.72802 1.993677442 0.720747473
357 3.73850 2.001209642 0.717790554
358 3.74897 2.008710684 0.714796819
359 3.75944 2.016180183 0.711766350
360 3.76991 2.023617755 0.708699225
361 3.78038 2.031023017 0.705595515
362 3.79086 2.038395586 0.702455285
363 3.80133 2.045735079 0.699278590
364 3.81180 2.053041115 0.696065482
365 3.82227 2.060313313 0.692816005
366 3.83274 2.067551293 0.689530195
367 3.84322 2.074754673 0.686208083
368 3.85369 2.081923075 0.682849691
369 3.86416 2.089056117 0.679455037
370 3.87463 2.096153421 0.676024129
371 3.88510 2.103214607 0.672556972
372 3.89557 2.110239295 0.669053561
373 3.90605 2.117227105 0.665513885
374 3.91652 2.124177658 0.661937927
375 3.92699 2.131090574 0.658325664
376 3.93746 2.137965472 0.654677063
377 3.94793 2.144801972 0.650992088
378 3.95841 2.151599691 0.647270694
379 3.96888 2.158358250 0.643512830
380 3.97935 2.165077265 0.639718438
381 3.98982 2.171756354 0.635887455
382 4.00029 2.178395133 0.632019809
383 4.01077 2.184993218 0.628115422
384 4.02124 2.191550223 0.624174212
385 4.03171 2.198065763 0.620196086
386 4.04218 2.204539450 0.616180949
387 4.05265 2.210970897 0.612128696
388 4.06313 2.217359714 0.608039218
389 4.07360 2.223705510 0.603912399
390 4.08407 2.230007895 0.599748115
391 4.09454 2.236266474 0.595546237
392 4.10501 2.242480854 0.591306631
393 4.11549 2.248650639 0.587029155
394 4.12596 2.254775431 0.582713662
395 4.13643 2.260854832 0.578359996
396 4.14690 2.266888441 0.573968000
397 4.15737 2.272875855 0.569537506
398 4.16785 2.278816672 0.565068342
399 4.17832 2.284710484 0.560560331
400 4.18879 2.290556883 0.556013289
401 4.19926 2.296355462 0.551427026
402 4.20973 2.302105807 0.546801347
403 4.22021 2.307807504 0.542136050
404 4.23068 2.313460138 0.537430928
405 4.24115 2.319063291 0.532685768
406 4.25162 2.324616542 0.527900353
407 4.26209 2.330119469 0.523074458
408 4.27257 2.335571646 0.518207854
409 4.28304 2.340972646 0.513300305
410 4.29351 2.346322039 0.508351573
411 4.30398 2.351619392 0.503361411
412 4.31445 2.356864270 0.498329568
413 4.32493 2.362056236 0.493255789
414 4.33540 2.367194848 0.488139811
415 4.34587 2.372279664 0.482981369
