0 0.00000 0.500000000 0.000000000 0.00000 0.501000000 0.000000000
1 0.01047 0.499973905 -0.004965312 0.01047 0.500973857 -0.004974487
2 0.02094 0.499896393 -0.009820061 0.02094 0.500896201 -0.009838388
3 0.03142 0.499768621 -0.014564078 0.03142 0.500768189 -0.014591530
4 0.04189 0.499591750 -0.019197206 0.04189 0.500590983 -0.019233758
5 0.05236 0.499366943 -0.023719308 0.05236 0.500365746 -0.023764934
6 0.06283 0.499095362 -0.028130260 0.06283 0.500093640 -0.028184932
7 0.07330 0.498778173 -0.032429953 0.07330 0.499775831 -0.032493645
8 0.08378 0.498416540 -0.036618297 0.08378 0.499413483 -0.036690979
9 0.09425 0.498011630 -0.040695212 0.09425 0.499007766 -0.040776858
10 0.10472 0.497564610 -0.044660639 0.10472 0.498559844 -0.044751218
11 0.11519 0.497076649 -0.048514531 0.11519 0.498070888 -0.048614014
12 0.12566 0.496548914 -0.052256858 0.12566 0.497542064 -0.052365214
13 0.13614 0.495982573 -0.055887602 0.13614 0.496974543 -0.056004801
14 0.14661 0.495378796 -0.059406765 0.14661 0.496369492 -0.059532775
15 0.15708 0.494738750 -0.062814361 0.15708 0.495728081 -0.062949149
16 0.16755 0.494063605 -0.066110419 0.16755 0.495051478 -0.066253954
17 0.17802 0.493354526 -0.069294984 0.17802 0.494340851 -0.069447232
18 0.18850 0.492612683 -0.072368117 0.18850 0.493597367 -0.072529044
19 0.19897 0.491839241 -0.075329892 0.19897 0.492822195 -0.075499463
20 0.20944 0.491035366 -0.078180399 0.20944 0.492016499 -0.078358579
21 0.21991 0.490202222 -0.080919741 0.21991 0.491181445 -0.081106495
22 0.23038 0.489340974 -0.083548039 0.23038 0.490318196 -0.083743330
23 0.24086 0.488452783 -0.086065427 0.24086 0.489427916 -0.086269218
24 0.25133 0.487538811 -0.088472052 0.25133 0.488511765 -0.088684306
25 0.26180 0.486600215 -0.090768080 0.26180 0.487570902 -0.090988758
26 0.27227 0.485638154 -0.092953687 0.27227 0.486606486 -0.093182751
27 0.28274 0.484653782 -0.095029066 0.28274 0.485619672 -0.095266476
28 0.29322 0.483648254 -0.096994425 0.29322 0.484611614 -0.097240141
29 0.30369 0.482622719 -0.098849985 0.30369 0.483583463 -0.099103966
30 0.31416 0.481578327 -0.100595982 0.31416 0.482536368 -0.100858187
31 0.32463 0.480516223 -0.102232666 0.32463 0.481471475 -0.102503053
